address,qualified_name,tier,size,candidate,classification,reason,checker_result,checker_summary
0x0045C23C,NetAppLib::Util::NetAppEntryChecker::CheckPokemonCountForGtsPlay,0,16,analysis/reagent/candidates/0x0045C23C/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The call matches, but the reversed code adds an unnecessary local assignment not present in the Ghidra logic."
0x0045C2B8,NetAppLib::Util::NetAppEntryChecker::CheckPokemonCountForDoubleBattle,0,16,analysis/reagent/candidates/0x0045C2B8/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The function call matches, but the reversed code adds an unused local assignment that is not present in the Ghidra logic."
0x0045E87C,NetAppLib::System::NetAppFrameBase::UpdateSave,0,16,analysis/reagent/candidates/0x0045E87C/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The call matches, but the reversed code adds an extra local assignment not present in the Ghidra output."
0x00163A50,mw::qrd::QRDecoder::QRDecoder,0,12,analysis/reagent/candidates/0x00163A50/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The reversed function writes the wrong field and does not match the constructor assignment in Ghidra.
0x002F9ACC,NetAppLib::UI::NetAppQRTexture::AssignTextureToPicturePane,0,16,analysis/reagent/candidates/0x002F9ACC/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The field layout does not match the decompilation: `texture` is not shown at offset `0xc`.
0x002E6644,App::FieldMenu::PlayData::SetRideCursorPos,0,8,analysis/reagent/candidates/0x002E6644/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The reversed code only copies one member, but Ghidra shows a direct assignment to `this[6]` from the full `PlayData` value."
0x0049CF88,Field::FieldScript::FieldScriptSystem::IsTerrainBlockControlSet,0,8,analysis/reagent/candidates/0x0049CF88/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The offset matches, but the return type and load width do not match Ghidra."
0x00381440,Field::FieldScript::FieldScriptSystem::Suspend,0,16,analysis/reagent/candidates/0x00381440/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The reversed code uses the wrong pointer arithmetic for `this + 0x50`, so the offset does not match Ghidra."
0x003A841C,Field::MoveModel::FieldMoveModelAreaCharaAccessor::Initialize,0,8,analysis/reagent/candidates/0x003A841C/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The reversed code writes to the wrong offset and does not match the Ghidra-accessed field location.
0x003F2BA8,GameSys::GameData::SetFieldCameraData,0,16,analysis/reagent/candidates/0x003F2BA8/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The reversed code does not match the copy semantics or pointer dereference used by the Ghidra logic.
0x003C0380,print::SystemFont_IsLoadBattleFont,0,8,analysis/reagent/candidates/0x003C0380/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"Logic matches, but the reversed signature does not match the decompiled return type."
0x00157AEC,BattleInst::BattleInst::GetTrainerID,0,12,analysis/reagent/candidates/0x00157AEC/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The implementation is functionally close, but it does not exactly match the Ghidra signature and pointer arithmetic expression."
0x004347D0,PokeTool::PokeModel::ChangeAnimation,0,4,analysis/reagent/candidates/0x004347D0/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The reversal has at least one incorrect struct offset and one incorrect pointer expression in the guard.
0x002CAF1C,App::Tool::TalkWindow::SetWindowType,0,8,analysis/reagent/candidates/0x002CAF1C/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The reversed code narrows a full field assignment to a single member copy and does not match the Ghidra logic.
0x002EC060,app::tool::ButtonManager::SetInputEnable,0,8,analysis/reagent/candidates/0x002EC060/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The reversed code narrows a raw byte/field write into a member-to-member copy and does not match the decompiled assignment.
0x002F1918,app::tool::TimerIconUIView::IsArcDataComp,0,8,analysis/reagent/candidates/0x002F1918/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"Logic matches, but the reversed signature does not match the Ghidra decompilation."
0x0030F4D0,app::util::G2DUtil::GetWordSet,0,8,analysis/reagent/candidates/0x0030F4D0/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The offset access is not equivalent to the Ghidra byte offset read.
0x00311820,app::util::G2DUtil::GetMsgWin,0,8,analysis/reagent/candidates/0x00311820/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The reversed code does not preserve the byte-offset access used by the original function.
0x0040DCBC,poke_3d::model::CharaModel::SetMouthIndex,0,8,analysis/reagent/candidates/0x0040DCBC/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The reversed code writes a named member, but Ghidra shows a whole-object assignment to offset `0xec`."
0x004100D0,poke_3d::model::PokemonModel::IsEnabledAmbientColor,0,8,analysis/reagent/candidates/0x004100D0/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"Offset matches, but the return type and value width do not match the Ghidra logic."
0x00465FEC,NetAppLib::JoinFesta::JoinFestaPacketUtil::SetOfflineJoinFestaPersonalAll,0,8,analysis/reagent/candidates/0x00465FEC/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The reversed function preserves the side effect but does not match the exact Ghidra call expression.
0x0048E354,app::tool::ScrollPaneManager::GetScrollValue,0,8,analysis/reagent/candidates/0x0048E354/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"Semantics match, but the reverse still uses a raw offset instead of a named struct member."
0x004967C4,gfl2::renderingengine::renderer::util::MakeBlurImagePath::GetDepthWrittenTexture,0,8,analysis/reagent/candidates/0x004967C4/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The access pattern does not exactly match the Ghidra expression.
0x004A6620,trainer::TrainerTypeData::GetEyeSE,0,8,analysis/reagent/candidates/0x004A6620/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"Logic matches, but the struct field is still accessed by raw offset instead of a named member."
0x004A6AF8,PokeTool::RemaindSkill::GetListMax,0,8,analysis/reagent/candidates/0x004A6AF8/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The reversed code does not match the Ghidra offset expression.
0x00103280,__rw::__rw_punct_data<char>::~__rw_punct_data,0,12,analysis/reagent/candidates/0x00103280/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,Return expression is semantically equivalent but does not match Ghidra's exact form.
0x00103B7E,std::__rw_open_cat_data::~__rw_open_cat_data,0,12,analysis/reagent/candidates/0x00103B7E/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"Destructor logic is mostly aligned, but the locale destructor call is not represented correctly in the reversed code."
0x002C7E04,App::Box::BoxAppSetup::GetArcReadBuff,0,12,analysis/reagent/candidates/0x002C7E04/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The reversed function is semantically close but does not match the Ghidra expression exactly.
0x00320830,gfl2::devicecamera::DeviceCamera::Start,0,12,analysis/reagent/candidates/0x00320830/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The reversed code misses the pointer dereference at offset `0x14`, so it does not match the Ghidra expression."
0x00357768,gfl2::base::SingletonAccessor<NetAppLib::JoinFesta::JoinFestaPacketEventList>::GetInstance,0,12,analysis/reagent/candidates/0x00357768/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The body matches, but the reversed signature does not preserve the original 32-bit return type/calling convention metadata."
0x00361ACC,gfl2::animation::AnimationSlotBase::SetAnimationResource,0,12,analysis/reagent/candidates/0x00361ACC/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The reversed function mismatches key state writes and the final virtual-call argument.
0x003BFBDC,print::GetMessageLangId,0,12,analysis/reagent/candidates/0x003BFBDC/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The return expression matches, but the global is declared with the wrong type for the dereference."
0x0045A5C4,NetAppLib::UI::NetAppPokePartyUtility::Cleanup,0,12,analysis/reagent/candidates/0x0045A5C4/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"Destructor return value is not preserved before delete, so the call sequence does not exactly match Ghidra."
0x0045B2F4,NetAppLib::Util::BossUtility::GetRateRegulationFileName,0,12,analysis/reagent/candidates/0x0045B2F4/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The reversed code returns the address of the field instead of the 4-byte value stored there.
0x0045B304,NetAppLib::Util::BossUtility::GetGlobalAttractionFileName,0,12,analysis/reagent/candidates/0x0045B304/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The returned global offset is wrong: the reversed code reads `DAT_0045b310 + 1` but Ghidra reads `DAT_0045b310 + 4`.
0x00475248,BSP_TRAINER_DATA::GetTrTypePlural,0,12,analysis/reagent/candidates/0x00475248/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The logic matches at a high level, but the cast/shift order does not exactly mirror the Ghidra expression."
0x0048DFBC,app::tool::CursorManager::GetID,0,12,analysis/reagent/candidates/0x0048DFBC/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The reversed code uses `this + 8` as the base address, but Ghidra dereferences the pointer stored at offset 8 before applying the index."
0x0049A978,gfl2::str::MsgData::GetStrCount,0,12,analysis/reagent/candidates/0x0049A978/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The reversed code performs arithmetic on a 16-bit field, but Ghidra shows a pointer dereference followed by reading a 16-bit value at offset +2."
0x004A54D0,poke_3d::model::BaseModel::GetMeshCount,0,12,analysis/reagent/candidates/0x004A54D0/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The reversed code misses the required indirection through `this + 4` and does not match the ground truth expression.
0x004A5674,poke_3d::model::BaseModel::GetRotationQuat,0,12,analysis/reagent/candidates/0x004A5674/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The reversed function uses the wrong structure offset in the return expression.
0x004A56C0,poke_3d::model::BaseModel::GetMaterialCount,0,12,analysis/reagent/candidates/0x004A56C0/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The reversed code misses the `this + 4` indirection used by the binary.
0x004A593C,poke_3d::model::BaseModel::GetInterestJointCount,0,12,analysis/reagent/candidates/0x004A593C/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The reversed code does not match the dereference at offset 0xcc in the ground truth.
0x004A5CF4,poke_3d::model::BaseModel::GetScale,0,12,analysis/reagent/candidates/0x004A5CF4/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The reversed code uses the wrong struct offset for the load.
0x001036D8,std::ctype<char>::do_widen,0,16,analysis/reagent/candidates/0x001036D8/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The memcpy call’s fourth argument does not match the decompiled logic.
0x002D2764,App::Tool::ListMenu::DeleteMenu,0,16,analysis/reagent/candidates/0x002D2764/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The store matches the value and offset, but the reversed member type does not prove the required 2-byte write at 0x35c."
0x002FA4A4,app::tool::ModelViewerSequence::EndFunc,0,16,analysis/reagent/candidates/0x002FA4A4/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The store at offset 0x20 matches, but the function return type is incorrect."
0x0030FD30,app::tool::AppToolGaugePartsLayout::SetVisible,0,16,analysis/reagent/candidates/0x0030FD30/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The reversed code omits the required +0x44 field offset, so it does not match the binary logic."
0x003BFEC4,print::SystemFont_GetNumFont,0,16,analysis/reagent/candidates/0x003BFEC4/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The reversed code uses the wrong indirection and address calculation for DAT_003bfed4.
0x0045FFF4,NetAppLib::System::ApplicationSystemBase::End,0,16,analysis/reagent/candidates/0x0045FFF4/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The body is semantically close but the function call is not matched exactly to the ground truth.
0x0048DFC8,app::tool::CursorManager::GetID,0,16,analysis/reagent/candidates/0x0048DFC8/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The reversed code misses the final dereference and returns the wrong value type.
0x0049A13C,gfl2::lyt::LytWk::GetLayoutCore,0,16,analysis/reagent/candidates/0x0049A13C/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The reversed expression misplaces the `+4` offset: it adds 4 to the loaded pointer value instead of dereferencing `this + 4` as in Ghidra.
0x0049A29C,gfl2::lyt::LytWk::GetResource,0,16,analysis/reagent/candidates/0x0049A29C/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The reversed code does not match the Ghidra pointer/offset expression.
0x004A2CB8,NetLib::Wifi::WifiConnectRunner::GetNexUniqueId,0,16,analysis/reagent/candidates/0x004A2CB8/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The body matches the decompilation, but the function name does not exactly match the ground truth."
0x004AAF18,NetAppLib::JoinFesta::JoinFestaPersonalData::IsPersonalEventEnable,0,16,analysis/reagent/candidates/0x004AAF18/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The boolean check matches, but the source does not explicitly show the required 0x200 field mapping from the Ghidra logic."
0x004AB3DC,NetAppLib::JoinFesta::JoinFestaPersonalData::IsAttractionPersonalEventEnable,0,16,analysis/reagent/candidates/0x004AB3DC/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"Logic matches, but the field access is still a raw offset instead of a named member mapping."
0x002F929C,app::tool::InfoWindowSheetType::StartAsyncCreate,0,4,analysis/reagent/candidates/0x002F929C/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The allocation path does not match Ghidra’s heap-aware operator_new call.
0x002E6B98,app::ui::UIResponder::SetInputListener,0,8,analysis/reagent/candidates/0x002E6B98/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"Logic matches, but the stack/field access is not properly modeled as a named member or byte-wise offset."
0x003DF5D8,NetLib::Error::NijiNetworkErrorManager::RegistForceDisconnectListener,0,8,analysis/reagent/candidates/0x003DF5D8/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The assignment matches the decompiled logic, but the pointer arithmetic is not byte-accurate C++ and the raw offset is not mapped to a named member."
0x003E5444,System::ModelRenderPath::AddSheneCamera,0,8,analysis/reagent/candidates/0x003E5444/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The store target is not expressed with byte-accurate pointer arithmetic, so the reversed code does not faithfully match the Ghidra offset semantics."
0x0040D5BC,poke_3d::model::BaseCamera::SetFar,0,8,analysis/reagent/candidates/0x0040D5BC/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The write target is correct in effect, but the reversed code must explicitly map to offset 0xA8 to match the binary."
0x0040D5C4,poke_3d::model::BaseCamera::SetFovy,0,8,analysis/reagent/candidates/0x0040D5C4/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"Logic matches, but the reconstruction does not satisfy the required member/offset mapping and signature form."
0x004734B8,NetAppLib::JoinFesta::JoinFestaPersonalDataManager::SetScriptTalkFriendKey,0,8,analysis/reagent/candidates/0x004734B8/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"Logic matches, but the reversed signature and field mapping are not faithful to the Ghidra type information."
0x00350C8C,app::util::G2DUtil::SetAnimeSpeed,0,12,analysis/reagent/candidates/0x00350C8C/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"Logic matches, but the reconstructed signature and pointer arithmetic are not faithful to the byte-offset decompilation."
0x003D0C84,NetLib::Validation::PokemonValidation::SetPokemonValidationListener,0,12,analysis/reagent/candidates/0x003D0C84/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The store is correct, but the reversed code uses incorrect `this` pointer arithmetic and does not match the byte-offset access in the binary."
0x00417EFC,poke_3d::model::BaseModel::SetInterestTagAdjustAngle,0,12,analysis/reagent/candidates/0x00417EFC/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The store target is incorrect: the Ghidra code dereferences the pointer at `this+0xcc` before adding `0x18`, but the reversed code treats it as a flat offset."
0x00417FFC,poke_3d::model::BaseModel::SetInterestAdjustAngleEnable,0,12,analysis/reagent/candidates/0x00417FFC/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The reversed code misses the required pointer indirection at offset 0xCC.
0x002E7720,app::ui::UIView::CreateGraphicsSystem,0,12,analysis/reagent/candidates/0x002E7720/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The body matches, but the reversed signature drops one Ghidra parameter and mislabels the checked argument."
0x0036A850,System::EnvAccessor::Initialize,0,12,analysis/reagent/candidates/0x0036A850/attempt-1.cpp,RED,CHECKER_REJECTED,PASS,"The reversed function matches the Ghidra logic in all observable assignments, loop bounds, offsets, and write order."
0x003BFEF8,app::ui::UIView::SetTextboxPaneMessage,0,16,analysis/reagent/candidates/0x003BFEF8/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"Logic is mostly aligned, but the reverse still relies on raw struct offsets and has a few type/signature mismatches."
0x0031DD60,pml::pokepara::CoreParam::ClearDirt,1,36,analysis/reagent/candidates/0x0031DD60/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The control flow and most expressions match, but the final call argument is not preserved exactly."
0x0031A430,pml::pokepara::CoreParam::SetHp,1,44,analysis/reagent/candidates/0x0031A430/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"Logic matches Ghidra, but the reverse does not satisfy the required struct-member mapping standard."
0x0031CA00,pml::pokepara::CoreParam::AddEffortPower,1,48,analysis/reagent/candidates/0x0031CA00/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"Logic is mostly aligned, but the total-effort summation expression order does not match the Ghidra decompilation exactly."
0x0031E588,pml::pokepara::CoreParam::GetWazaMaxPP,1,52,analysis/reagent/candidates/0x0031E588/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The rewritten function changes both the return semantics and the fixed-point arithmetic order.
0x00492464,pml::pokepara::CoreParam::CanMegaEvolve,1,52,analysis/reagent/candidates/0x00492464/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"Logic is close, but the source does not explicitly match the Ghidra field access at `this + 0xc`."
0x004926D8,pml::pokepara::CoreParam::IsTrainingDone,1,76,analysis/reagent/candidates/0x004926D8/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The control flow matches, but the return type and return expression do not preserve the decompiled binary behavior exactly."
0x004917BC,pml::pokepara::CoreParam::GetCassetteVersion,1,52,analysis/reagent/candidates/0x004917BC/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The control flow and offset access match, but the final cleanup call does not preserve the decompiler’s observed argument flow."
0x00491F54,pml::pokepara::CoreParam::GetLangId,1,52,analysis/reagent/candidates/0x00491F54/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"Core logic matches, but the final call argument is not preserved correctly."
0x00317DB8,pml::pokepara::PokemonParam::PokemonParam,1,76,analysis/reagent/candidates/0x00317DB8/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The reversed body is almost identical, but one function call is not matched exactly to the Ghidra symbol."
0x0031DE10,pml::pokepara::CoreParam::CoreParam,1,92,analysis/reagent/candidates/0x0031DE10/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The reconstruction mismatches key member writes, call arguments, and initialization order."
0x003163F4,pml::pokepara::CoreParam::CheckWazaMachine,1,116,analysis/reagent/candidates/0x003163F4/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,Logic matches except for one unresolved call-site mismatch in the personal data loader.
0x00490960,pml::pokepara::CoreParam::GetParentName,1,60,analysis/reagent/candidates/0x00490960/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"Reversed code matches the call sequence, but it omits the `extraout_r1` local required by the decompilation."
0x00316758,pml::pokepara::CoreParam::GetExpForNextLevel,1,68,analysis/reagent/candidates/0x00316758/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"Logic is close, but the reconstructed code does not match the decompiled types and call form exactly."
0x0043810C,Savedata::ResortSave::SetGimPokemon,1,88,analysis/reagent/candidates/0x0043810C/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,Serialize_Core argument handling does not match the original logic.
0x00317FB4,pml::pokepara::PokemonParam::PokemonParam,1,104,analysis/reagent/candidates/0x00317FB4/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The logic is mostly aligned, but one callee is not matched exactly."
0x004389FC,Savedata::ResortSave::SetHotSpaPokemon,1,108,analysis/reagent/candidates/0x004389FC/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"Logic matches, but the reversed code does not map the struct offsets to named members as required."
0x0031DF64,pml::pokepara::CoreParam::CoreParam,1,128,analysis/reagent/candidates/0x0031DF64/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The reversed function misses the vtable initialization and stores the wrong value into `core_data_`.
0x0049092C,pml::pokepara::CoreParam::GetGetBall,1,52,analysis/reagent/candidates/0x0049092C/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The logic matches structurally, but the final call argument does not match the Ghidra output."
0x0031A270,pml::pokepara::CoreParam::SubOriginalFamiliarity,1,68,analysis/reagent/candidates/0x0031A270/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The branch predicate is not equivalent to the Ghidra logic, so the wrong path can be taken."
0x00492AA4,pml::pokepara::CoreParam::GetExpForCurrentLevel,1,68,analysis/reagent/candidates/0x00492AA4/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The logic matches structurally, but the reversal is incomplete and still uses a raw offset instead of a named field."
0x0031C094,pml::pokepara::CoreParam::RemoveDirtPos,1,76,analysis/reagent/candidates/0x0031C094/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"Main control flow matches, but one call-site argument is not faithfully preserved from the Ghidra logic."
0x0030516C,app::tool::PokeIcon::GetResourceIndex,1,84,analysis/reagent/candidates/0x0030516C/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The call to `FUN_00305094` does not match the decompiled argument type for the form value.
0x004A6CB4,Savedata::GameSyncSave::GetIsCreateGameSyncSaveID,1,20,analysis/reagent/candidates/0x004A6CB4/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"Semantically equivalent, but it does not preserve the exact Ghidra expression structure."
0x004A7628,Savedata::JoinFestaDataSave::GetIsSkipMessageStall,1,20,analysis/reagent/candidates/0x004A7628/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"Logic matches, but the reversed code does not preserve the required explicit struct offset mapping from Ghidra."
0x0049A7DC,Savedata::JoinFestaDataSave::SetJoinFestaNameString,1,24,analysis/reagent/candidates/0x0049A7DC/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"Semantics are equivalent, but the reversed code does not preserve the exact Ghidra control flow and initialization logic."
